match_no,date,stage,venue,batting_team,bowling_team,innings,over,striker,bowler,bowler_type,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,8.6,Jadeja,Zeeshan Ansari,spin,2,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,9.1,Brevis,Kamindu Mendis,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,9.2,Brevis,Kamindu Mendis,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,9.3,Jadeja,Kamindu Mendis,spin,0,0,0,0,0,0,bowled,Jadeja,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,9.4,Shivam Dube,Kamindu Mendis,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,9.5,Brevis,Kamindu Mendis,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,9.6,Brevis,Kamindu Mendis,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.1,Brevis,Shami,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.2,Brevis,Shami,pace,2,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.3,Brevis,Shami,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.4,Brevis,Shami,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.5,Shivam Dube,Shami,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,10.6,Shivam Dube,Shami,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,11.1,Brevis,Kamindu Mendis,spin,6,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,11.2,Brevis,Kamindu Mendis,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,11.3,Shivam Dube,Kamindu Mendis,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,11.4,Brevis,Kamindu Mendis,spin,6,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,11.5,Brevis,Kamindu Mendis,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,11.6,Brevis,Kamindu Mendis,spin,6,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,12.1,Shivam Dube,Harshal Patel,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,12.2,Shivam Dube,Harshal Patel,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,12.3,Brevis,Harshal Patel,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,12.4,Brevis,Harshal Patel,pace,6,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,12.5,Brevis,Harshal Patel,pace,0,0,0,0,0,0,caught,Brevis,Kamindu Mendis
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,12.6,Hooda,Harshal Patel,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.1,Hooda,Unadkat,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.2,Shivam Dube,Unadkat,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.3,Shivam Dube,Unadkat,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.4,Hooda,Unadkat,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.5,Shivam Dube,Unadkat,pace,0,0,0,0,0,0,caught,Shivam Dube,Abhishek Sharma
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,13.6,Dhoni,Unadkat,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,14.1,Dhoni,Zeeshan Ansari,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,14.2,Dhoni,Zeeshan Ansari,spin,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,14.3,Dhoni,Zeeshan Ansari,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,14.4,Dhoni,Zeeshan Ansari,spin,0,1,0,1,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,14.5,Hooda,Zeeshan Ansari,spin,2,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,14.6,Hooda,Zeeshan Ansari,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.1,Hooda,Cummins,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.2,Dhoni,Cummins,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.3,Dhoni,Cummins,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.4,Hooda,Cummins,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.5,Hooda,Cummins,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,15.6,Dhoni,Cummins,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,16.1,Hooda,Harshal Patel,pace,0,1,0,1,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,16.2,Dhoni,Harshal Patel,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,16.3,Dhoni,Harshal Patel,pace,0,0,0,0,0,0,caught,Dhoni,Abhishek Sharma
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,16.4,Anshul Kamboj,Harshal Patel,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,16.5,Anshul Kamboj,Harshal Patel,pace,2,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,16.6,Anshul Kamboj,Harshal Patel,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,17.1,Hooda,Cummins,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,17.2,Hooda,Cummins,pace,0,1,0,1,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,17.3,Anshul Kamboj,Cummins,pace,0,0,0,0,0,0,caught,Anshul Kamboj,Klaasen
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,17.4,Noor Ahmad,Cummins,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,17.5,Hooda,Cummins,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,17.6,Noor Ahmad,Cummins,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.1,Noor Ahmad,Harshal Patel,pace,0,0,0,0,0,0,caught,Noor Ahmad,Shami
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.2,Khaleel Ahmed,Harshal Patel,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.3,Hooda,Harshal Patel,pace,0,1,1,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.3,Hooda,Harshal Patel,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.4,Hooda,Harshal Patel,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.5,Hooda,Harshal Patel,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.5,Hooda,Harshal Patel,pace,6,1,0,0,0,1,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,18.6,Khaleel Ahmed,Harshal Patel,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.1,Hooda,Unadkat,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.2,Hooda,Unadkat,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.3,Hooda,Unadkat,pace,2,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.4,Hooda,Unadkat,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.5,Hooda,Unadkat,pace,0,1,1,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",CSK,SRH,1,19.5,Hooda,Unadkat,pace,0,0,0,0,0,0,caught,Hooda,Abhishek Sharma
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.1,Abhishek Sharma,Khaleel Ahmed,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.2,Abhishek Sharma,Khaleel Ahmed,pace,0,0,0,0,0,0,caught,Abhishek Sharma,Ayush Mhatre
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.3,Ishan Kishan,Khaleel Ahmed,pace,0,1,1,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.3,Ishan Kishan,Khaleel Ahmed,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.4,Head,Khaleel Ahmed,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.5,Head,Khaleel Ahmed,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,0.6,Head,Khaleel Ahmed,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,1.1,Ishan Kishan,Anshul Kamboj,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,1.2,Ishan Kishan,Anshul Kamboj,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,1.3,Ishan Kishan,Anshul Kamboj,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,1.4,Ishan Kishan,Anshul Kamboj,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,1.5,Head,Anshul Kamboj,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,1.6,Head,Anshul Kamboj,pace,2,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,2.1,Ishan Kishan,Khaleel Ahmed,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,2.2,Ishan Kishan,Khaleel Ahmed,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,2.3,Ishan Kishan,Khaleel Ahmed,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,2.4,Ishan Kishan,Khaleel Ahmed,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,2.5,Ishan Kishan,Khaleel Ahmed,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,2.6,Ishan Kishan,Khaleel Ahmed,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,3.1,Head,Anshul Kamboj,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,3.2,Head,Anshul Kamboj,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,3.3,Head,Anshul Kamboj,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,3.4,Head,Anshul Kamboj,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,3.5,Head,Anshul Kamboj,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,3.6,Head,Anshul Kamboj,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,4.1,Ishan Kishan,Noor Ahmad,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,4.2,Head,Noor Ahmad,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,4.3,Ishan Kishan,Noor Ahmad,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,4.4,Head,Noor Ahmad,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,4.5,Head,Noor Ahmad,spin,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,4.6,Head,Noor Ahmad,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,5.1,Ishan Kishan,Anshul Kamboj,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,5.2,Ishan Kishan,Anshul Kamboj,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,5.3,Head,Anshul Kamboj,pace,0,0,0,0,0,0,bowled,Head,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,5.4,Klaasen,Anshul Kamboj,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,5.5,Klaasen,Anshul Kamboj,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,5.6,Klaasen,Anshul Kamboj,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,6.1,Ishan Kishan,Jadeja,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,6.2,Ishan Kishan,Jadeja,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,6.3,Klaasen,Jadeja,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,6.4,Ishan Kishan,Jadeja,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,6.5,Klaasen,Jadeja,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,6.6,Ishan Kishan,Jadeja,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,7.1,Ishan Kishan,Sam Curran,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,7.2,Klaasen,Sam Curran,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,7.3,Klaasen,Sam Curran,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,7.4,Ishan Kishan,Sam Curran,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,7.5,Ishan Kishan,Sam Curran,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,7.6,Ishan Kishan,Sam Curran,pace,2,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,8.1,Klaasen,Jadeja,spin,0,0,0,0,0,0,caught,Klaasen,Hooda
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,8.2,Aniket Verma,Jadeja,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,8.3,Aniket Verma,Jadeja,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,8.4,Aniket Verma,Jadeja,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,8.5,Aniket Verma,Jadeja,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,8.6,Aniket Verma,Jadeja,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,9.1,Aniket Verma,Sam Curran,pace,0,1,0,1,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,9.2,Ishan Kishan,Sam Curran,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,9.3,Ishan Kishan,Sam Curran,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,9.4,Aniket Verma,Sam Curran,pace,6,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,9.5,Aniket Verma,Sam Curran,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,9.6,Ishan Kishan,Sam Curran,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,10.1,Ishan Kishan,Jadeja,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,10.2,Aniket Verma,Jadeja,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,10.3,Ishan Kishan,Jadeja,spin,2,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,10.4,Ishan Kishan,Jadeja,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,10.5,Ishan Kishan,Jadeja,spin,0,1,0,1,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,10.6,Aniket Verma,Jadeja,spin,6,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,11.1,Ishan Kishan,Noor Ahmad,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,11.2,Aniket Verma,Noor Ahmad,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,11.3,Ishan Kishan,Noor Ahmad,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,11.4,Aniket Verma,Noor Ahmad,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,11.5,Ishan Kishan,Noor Ahmad,spin,6,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,11.6,Ishan Kishan,Noor Ahmad,spin,0,0,0,0,0,0,caught,Ishan Kishan,Sam Curran
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,12.1,Aniket Verma,Pathirana,pace,0,1,1,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,12.1,Aniket Verma,Pathirana,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,12.2,Aniket Verma,Pathirana,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,12.3,Aniket Verma,Pathirana,pace,2,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,12.4,Aniket Verma,Pathirana,pace,0,1,1,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,12.4,Aniket Verma,Pathirana,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,12.5,Aniket Verma,Pathirana,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,12.6,Aniket Verma,Pathirana,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,13.1,Kamindu Mendis,Noor Ahmad,spin,0,5,1,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,13.1,Kamindu Mendis,Noor Ahmad,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,13.2,Kamindu Mendis,Noor Ahmad,spin,2,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,13.3,Kamindu Mendis,Noor Ahmad,spin,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,13.4,Kamindu Mendis,Noor Ahmad,spin,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,13.5,Aniket Verma,Noor Ahmad,spin,0,0,0,0,0,0,caught,Aniket Verma,Hooda
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,13.6,Nitish Reddy,Noor Ahmad,spin,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,14.1,Kamindu Mendis,Pathirana,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,14.2,Kamindu Mendis,Pathirana,pace,4,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,14.3,Kamindu Mendis,Pathirana,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,14.4,Kamindu Mendis,Pathirana,pace,2,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,14.5,Kamindu Mendis,Pathirana,pace,0,1,1,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,14.5,Kamindu Mendis,Pathirana,pace,1,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,14.6,Nitish Reddy,Pathirana,pace,0,0,0,0,0,0,,,
43,"Apr 25, 2025",League stage,"MA Chidambaram Stadium, Chennai",SRH,CSK,2,15.1,Kamindu Mendis,Noor Ahmad,spin,1,0,0,0,0,0,,,
